usage_date,contract_id,contract_version,racks_used,ingested_at
2023-07-05,107,1,2,2026-01-21 02:36:47.098969
2023-07-06,107,1,2,2026-01-21 02:36:47.098969
2023-07-07,107,1,2,2026-01-21 02:36:47.098969
2023-07-08,107,1,2,2026-01-21 02:36:47.098969
2023-07-09,107,1,1,2026-01-21 02:36:47.098969
2023-07-10,107,1,2,2026-01-21 02:36:47.098969
2023-07-11,107,1,2,2026-01-21 02:36:47.098969
2023-07-12,107,1,1,2026-01-21 02:36:47.098969
2023-07-13,107,1,1,2026-01-21 02:36:47.098969
2023-07-14,107,1,1,2026-01-21 02:36:47.098969
2023-07-15,107,1,1,2026-01-21 02:36:47.098969
2023-07-16,107,1,1,2026-01-21 02:36:47.098969
2023-07-17,107,1,2,2026-01-21 02:36:47.098969
2023-07-18,107,1,2,2026-01-21 02:36:47.098969
2023-07-19,107,1,2,2026-01-21 02:36:47.098969
2023-07-20,107,1,2,2026-01-21 02:36:47.098969
2023-07-21,107,1,2,2026-01-21 02:36:47.098969
2023-07-22,107,1,1,2026-01-21 02:36:47.098969
2023-07-23,107,1,1,2026-01-21 02:36:47.098969
2023-07-24,107,1,2,2026-01-21 02:36:47.098969
2023-07-25,107,1,2,2026-01-21 02:36:47.098969
2023-07-26,107,1,1,2026-01-21 02:36:47.098969
2023-07-27,107,1,1,2026-01-21 02:36:47.098969
2023-07-28,107,1,2,2026-01-21 02:36:47.098969
2023-07-29,107,1,1,2026-01-21 02:36:47.098969
2023-07-30,107,1,2,2026-01-21 02:36:47.098969
2023-07-31,107,1,2,2026-01-21 02:36:47.098969
2023-08-01,107,1,2,2026-01-21 02:36:47.098969
2023-08-02,107,1,1,2026-01-21 02:36:47.098969
2023-08-03,107,1,1,2026-01-21 02:36:47.098969
2023-08-04,107,1,2,2026-01-21 02:36:47.098969
2023-08-05,107,1,2,2026-01-21 02:36:47.098969
2023-08-06,107,1,2,2026-01-21 02:36:47.098969
2023-08-07,107,1,2,2026-01-21 02:36:47.098969
2023-08-08,107,1,2,2026-01-21 02:36:47.098969
2023-08-09,107,1,2,2026-01-21 02:36:47.098969
2023-08-10,107,1,2,2026-01-21 02:36:47.098969
2023-08-11,107,1,1,2026-01-21 02:36:47.098969
2023-08-12,107,1,2,2026-01-21 02:36:47.098969
2023-08-13,107,1,1,2026-01-21 02:36:47.098969
2023-08-14,107,1,2,2026-01-21 02:36:47.098969
2023-08-15,107,1,2,2026-01-21 02:36:47.098969
2023-08-16,107,1,1,2026-01-21 02:36:47.098969
2023-08-17,107,1,1,2026-01-21 02:36:47.098969
2023-08-18,107,1,1,2026-01-21 02:36:47.098969
2023-08-19,107,1,1,2026-01-21 02:36:47.098969
2023-08-20,107,1,2,2026-01-21 02:36:47.098969
2023-08-21,107,1,2,2026-01-21 02:36:47.098969
2023-08-22,107,1,1,2026-01-21 02:36:47.098969
2023-08-23,107,1,2,2026-01-21 02:36:47.098969
2023-08-24,107,1,2,2026-01-21 02:36:47.098969
2023-08-25,107,1,2,2026-01-21 02:36:47.098969
2023-08-26,107,1,2,2026-01-21 02:36:47.098969
2023-08-27,107,1,2,2026-01-21 02:36:47.098969
2023-08-28,107,1,1,2026-01-21 02:36:47.098969
2023-08-29,107,1,2,2026-01-21 02:36:47.098969
2023-08-30,107,1,2,2026-01-21 02:36:47.098969
2023-08-31,107,1,1,2026-01-21 02:36:47.098969
2023-09-01,107,1,1,2026-01-21 02:36:47.098969
2023-09-02,107,1,2,2026-01-21 02:36:47.098969
2023-09-03,107,1,2,2026-01-21 02:36:47.098969
2023-09-04,107,1,2,2026-01-21 02:36:47.098969
2023-09-05,107,1,1,2026-01-21 02:36:47.099964
2023-09-06,107,1,1,2026-01-21 02:36:47.099964
2023-09-07,107,1,2,2026-01-21 02:36:47.099964
2023-09-08,107,1,1,2026-01-21 02:36:47.099964
2023-09-09,107,1,1,2026-01-21 02:36:47.099964
2023-09-10,107,1,1,2026-01-21 02:36:47.099964
2023-09-11,107,1,2,2026-01-21 02:36:47.099964
2023-09-12,107,1,2,2026-01-21 02:36:47.099964
2023-09-13,107,1,2,2026-01-21 02:36:47.099964
2023-09-14,107,1,2,2026-01-21 02:36:47.099964
2023-09-15,107,1,2,2026-01-21 02:36:47.099964
2023-09-16,107,1,2,2026-01-21 02:36:47.099964
2023-09-17,107,1,2,2026-01-21 02:36:47.099964
2023-09-18,107,1,2,2026-01-21 02:36:47.099964
2023-09-19,107,1,2,2026-01-21 02:36:47.099964
2023-09-20,107,1,2,2026-01-21 02:36:47.099964
2023-09-21,107,1,2,2026-01-21 02:36:47.099964
2023-09-22,107,1,1,2026-01-21 02:36:47.099964
2023-09-23,107,1,2,2026-01-21 02:36:47.099964
2023-09-24,107,1,2,2026-01-21 02:36:47.099964
2023-09-25,107,1,1,2026-01-21 02:36:47.099964
2023-09-26,107,1,2,2026-01-21 02:36:47.099964
2023-09-27,107,1,1,2026-01-21 02:36:47.099964
2023-09-28,107,1,2,2026-01-21 02:36:47.099964
2023-09-29,107,1,2,2026-01-21 02:36:47.099964
2023-09-30,107,1,2,2026-01-21 02:36:47.099964
2023-10-01,107,1,2,2026-01-21 02:36:47.099964
2023-10-02,107,1,2,2026-01-21 02:36:47.099964
2023-10-03,107,1,2,2026-01-21 02:36:47.099964
2023-10-04,107,1,2,2026-01-21 02:36:47.099964
2023-10-05,107,1,2,2026-01-21 02:36:47.099964
2023-10-06,107,1,2,2026-01-21 02:36:47.099964
2023-10-07,107,1,2,2026-01-21 02:36:47.099964
2023-10-08,107,1,2,2026-01-21 02:36:47.099964
2023-10-09,107,1,2,2026-01-21 02:36:47.099964
2023-10-10,107,1,1,2026-01-21 02:36:47.099964
2023-10-11,107,1,2,2026-01-21 02:36:47.099964
2023-10-12,107,1,2,2026-01-21 02:36:47.099964
2023-10-13,107,1,2,2026-01-21 02:36:47.099964
2023-10-14,107,1,2,2026-01-21 02:36:47.099964
2023-10-15,107,1,2,2026-01-21 02:36:47.099964
2023-10-16,107,1,2,2026-01-21 02:36:47.099964
2023-10-17,107,1,1,2026-01-21 02:36:47.099964
2023-10-18,107,1,1,2026-01-21 02:36:47.099964
2023-10-19,107,1,2,2026-01-21 02:36:47.099964
2023-10-20,107,1,2,2026-01-21 02:36:47.099964
2023-10-21,107,1,2,2026-01-21 02:36:47.099964
2023-10-22,107,1,2,2026-01-21 02:36:47.099964
2023-10-23,107,1,1,2026-01-21 02:36:47.099964
2023-10-24,107,1,2,2026-01-21 02:36:47.099964
2023-10-25,107,1,1,2026-01-21 02:36:47.099964
2023-10-26,107,1,2,2026-01-21 02:36:47.099964
2023-10-27,107,1,1,2026-01-21 02:36:47.099964
2023-10-28,107,1,2,2026-01-21 02:36:47.099964
2023-10-29,107,1,2,2026-01-21 02:36:47.099964
2023-10-30,107,1,2,2026-01-21 02:36:47.099964
2023-10-31,107,1,2,2026-01-21 02:36:47.099964
2023-11-01,107,1,2,2026-01-21 02:36:47.099964
2023-11-02,107,1,2,2026-01-21 02:36:47.099964
2023-11-03,107,1,2,2026-01-21 02:36:47.099964
2023-11-04,107,1,1,2026-01-21 02:36:47.099964
2023-11-05,107,1,2,2026-01-21 02:36:47.099964
2023-11-06,107,1,2,2026-01-21 02:36:47.099964
2023-11-07,107,1,1,2026-01-21 02:36:47.099964
2023-11-08,107,1,1,2026-01-21 02:36:47.099964
2023-11-09,107,1,2,2026-01-21 02:36:47.099964
2023-11-10,107,1,1,2026-01-21 02:36:47.099964
2023-11-11,107,1,1,2026-01-21 02:36:47.099964
2023-11-12,107,1,2,2026-01-21 02:36:47.099964
2023-11-13,107,1,2,2026-01-21 02:36:47.099964
2023-11-14,107,1,2,2026-01-21 02:36:47.099964
2023-11-15,107,1,1,2026-01-21 02:36:47.099964
2023-11-16,107,1,2,2026-01-21 02:36:47.099964
2023-11-17,107,1,1,2026-01-21 02:36:47.099964
2023-11-18,107,1,2,2026-01-21 02:36:47.099964
2023-11-19,107,1,1,2026-01-21 02:36:47.099964
2023-11-20,107,1,2,2026-01-21 02:36:47.099964
2023-11-21,107,1,1,2026-01-21 02:36:47.099964
2023-11-22,107,1,2,2026-01-21 02:36:47.099964
2023-11-23,107,1,1,2026-01-21 02:36:47.099964
2023-11-24,107,1,2,2026-01-21 02:36:47.099964
2023-11-25,107,1,2,2026-01-21 02:36:47.099964
2023-11-26,107,1,2,2026-01-21 02:36:47.099964
2023-11-27,107,1,1,2026-01-21 02:36:47.099964
2023-11-28,107,1,2,2026-01-21 02:36:47.099964
2023-11-29,107,1,1,2026-01-21 02:36:47.099964
2023-11-30,107,1,2,2026-01-21 02:36:47.099964
2023-12-01,107,1,2,2026-01-21 02:36:47.099964
2023-12-02,107,1,2,2026-01-21 02:36:47.099964
2023-12-03,107,1,1,2026-01-21 02:36:47.099964
2023-12-04,107,1,2,2026-01-21 02:36:47.099964
2023-12-05,107,1,1,2026-01-21 02:36:47.099964
2023-12-06,107,1,1,2026-01-21 02:36:47.099964
2023-12-07,107,1,2,2026-01-21 02:36:47.099964
2023-12-08,107,1,2,2026-01-21 02:36:47.099964
2023-12-09,107,1,2,2026-01-21 02:36:47.099964
2023-12-10,107,1,2,2026-01-21 02:36:47.099964
2023-12-11,107,1,1,2026-01-21 02:36:47.099964
2023-12-12,107,1,2,2026-01-21 02:36:47.099964
2023-12-13,107,1,2,2026-01-21 02:36:47.099964
2023-12-14,107,1,2,2026-01-21 02:36:47.099964
2023-12-15,107,1,2,2026-01-21 02:36:47.099964
2023-12-16,107,1,2,2026-01-21 02:36:47.099964
2023-12-17,107,1,2,2026-01-21 02:36:47.099964
2023-12-18,107,1,2,2026-01-21 02:36:47.099964
2023-12-19,107,1,2,2026-01-21 02:36:47.099964
2023-12-20,107,1,2,2026-01-21 02:36:47.099964
2023-12-21,107,1,1,2026-01-21 02:36:47.099964
2023-12-22,107,1,2,2026-01-21 02:36:47.099964
2023-12-23,107,1,2,2026-01-21 02:36:47.099964
2023-12-24,107,1,1,2026-01-21 02:36:47.099964
2023-12-25,107,1,1,2026-01-21 02:36:47.099964
2023-12-26,107,1,2,2026-01-21 02:36:47.099964
2023-12-27,107,1,2,2026-01-21 02:36:47.099964
2023-12-28,107,1,2,2026-01-21 02:36:47.099964
2023-12-29,107,1,2,2026-01-21 02:36:47.099964
2023-12-30,107,1,1,2026-01-21 02:36:47.100965
2023-12-31,107,1,2,2026-01-21 02:36:47.100965
2024-01-01,107,1,2,2026-01-21 02:36:47.100965
2024-01-02,107,1,2,2026-01-21 02:36:47.100965
2024-01-03,107,1,2,2026-01-21 02:36:47.100965
2024-01-04,107,1,1,2026-01-21 02:36:47.100965
2024-01-05,107,1,2,2026-01-21 02:36:47.100965
2024-01-06,107,1,2,2026-01-21 02:36:47.100965
2024-01-07,107,1,2,2026-01-21 02:36:47.100965
2024-01-08,107,1,2,2026-01-21 02:36:47.100965
2024-01-09,107,1,2,2026-01-21 02:36:47.100965
2024-01-10,107,1,1,2026-01-21 02:36:47.100965
2024-01-11,107,1,1,2026-01-21 02:36:47.100965
2024-01-12,107,1,2,2026-01-21 02:36:47.100965
2024-01-13,107,1,2,2026-01-21 02:36:47.100965
2024-01-14,107,1,2,2026-01-21 02:36:47.100965
2024-01-15,107,1,1,2026-01-21 02:36:47.100965
2024-01-16,107,1,2,2026-01-21 02:36:47.100965
2024-01-17,107,1,1,2026-01-21 02:36:47.100965
2024-01-18,107,1,2,2026-01-21 02:36:47.100965
2024-01-19,107,1,2,2026-01-21 02:36:47.100965
2024-01-20,107,1,1,2026-01-21 02:36:47.100965
2024-01-21,107,1,2,2026-01-21 02:36:47.100965
2024-01-22,107,1,2,2026-01-21 02:36:47.100965
2024-01-23,107,1,1,2026-01-21 02:36:47.100965
2024-01-24,107,1,2,2026-01-21 02:36:47.100965
2024-01-25,107,1,1,2026-01-21 02:36:47.100965
2024-01-26,107,1,1,2026-01-21 02:36:47.100965
2024-01-27,107,1,2,2026-01-21 02:36:47.100965
2024-01-28,107,1,2,2026-01-21 02:36:47.100965
2024-01-29,107,1,2,2026-01-21 02:36:47.100965
2024-01-30,107,1,2,2026-01-21 02:36:47.100965
2024-01-31,107,1,2,2026-01-21 02:36:47.100965
2024-02-01,107,1,2,2026-01-21 02:36:47.100965
2024-02-02,107,1,1,2026-01-21 02:36:47.100965
2024-02-03,107,1,2,2026-01-21 02:36:47.100965
2024-02-04,107,1,2,2026-01-21 02:36:47.100965
2024-02-05,107,1,1,2026-01-21 02:36:47.100965
2024-02-06,107,1,1,2026-01-21 02:36:47.100965
2024-02-07,107,1,2,2026-01-21 02:36:47.100965
2024-02-08,107,1,2,2026-01-21 02:36:47.100965
2024-02-09,107,1,1,2026-01-21 02:36:47.100965
2024-02-10,107,1,1,2026-01-21 02:36:47.100965
2024-02-11,107,1,2,2026-01-21 02:36:47.100965
2024-02-12,107,1,2,2026-01-21 02:36:47.100965
2024-02-13,107,1,2,2026-01-21 02:36:47.100965
2024-02-14,107,1,1,2026-01-21 02:36:47.100965
2024-02-15,107,1,1,2026-01-21 02:36:47.100965
2024-02-16,107,1,2,2026-01-21 02:36:47.100965
2024-02-17,107,1,2,2026-01-21 02:36:47.100965
2024-02-18,107,1,2,2026-01-21 02:36:47.100965
2024-02-19,107,1,1,2026-01-21 02:36:47.100965
2024-02-20,107,1,1,2026-01-21 02:36:47.100965
2024-02-21,107,1,2,2026-01-21 02:36:47.100965
2024-02-22,107,1,2,2026-01-21 02:36:47.100965
2024-02-23,107,1,1,2026-01-21 02:36:47.100965
2024-02-24,107,1,2,2026-01-21 02:36:47.100965
2024-02-25,107,1,2,2026-01-21 02:36:47.100965
2024-02-26,107,1,2,2026-01-21 02:36:47.100965
2024-02-27,107,1,2,2026-01-21 02:36:47.100965
2024-02-28,107,1,2,2026-01-21 02:36:47.100965
2024-02-29,107,1,2,2026-01-21 02:36:47.100965
2024-03-01,107,1,2,2026-01-21 02:36:47.100965
2024-03-02,107,1,2,2026-01-21 02:36:47.100965
2024-03-03,107,1,1,2026-01-21 02:36:47.100965
2024-03-04,107,1,1,2026-01-21 02:36:47.100965
2024-03-05,107,1,2,2026-01-21 02:36:47.100965
2024-03-06,107,1,1,2026-01-21 02:36:47.100965
2024-03-07,107,1,1,2026-01-21 02:36:47.100965
2024-03-08,107,1,1,2026-01-21 02:36:47.100965
2024-03-09,107,1,2,2026-01-21 02:36:47.100965
2024-03-10,107,1,2,2026-01-21 02:36:47.100965
2024-03-11,107,1,2,2026-01-21 02:36:47.100965
2024-03-12,107,1,2,2026-01-21 02:36:47.100965
2024-03-13,107,1,1,2026-01-21 02:36:47.100965
2024-03-14,107,1,2,2026-01-21 02:36:47.100965
2024-03-15,107,1,2,2026-01-21 02:36:47.100965
2024-03-16,107,1,1,2026-01-21 02:36:47.100965
2024-03-17,107,1,2,2026-01-21 02:36:47.100965
2024-03-18,107,1,1,2026-01-21 02:36:47.100965
2024-03-19,107,1,1,2026-01-21 02:36:47.100965
2024-03-20,107,1,1,2026-01-21 02:36:47.100965
2024-03-21,107,1,2,2026-01-21 02:36:47.100965
2024-03-22,107,1,2,2026-01-21 02:36:47.100965
2024-03-23,107,1,2,2026-01-21 02:36:47.100965
2024-03-24,107,1,1,2026-01-21 02:36:47.100965
2024-03-25,107,1,1,2026-01-21 02:36:47.100965
2024-03-26,107,1,1,2026-01-21 02:36:47.100965
2024-03-27,107,1,1,2026-01-21 02:36:47.100965
2024-03-28,107,1,2,2026-01-21 02:36:47.100965
2024-03-29,107,1,2,2026-01-21 02:36:47.100965
2024-03-30,107,1,1,2026-01-21 02:36:47.100965
2024-03-31,107,1,2,2026-01-21 02:36:47.100965
2024-04-01,107,1,1,2026-01-21 02:36:47.100965
2024-04-02,107,1,1,2026-01-21 02:36:47.100965
2024-04-03,107,1,2,2026-01-21 02:36:47.100965
2024-04-04,107,1,2,2026-01-21 02:36:47.100965
2024-04-05,107,1,2,2026-01-21 02:36:47.100965
2024-04-06,107,1,2,2026-01-21 02:36:47.100965
2024-04-07,107,1,2,2026-01-21 02:36:47.100965
2024-04-08,107,1,1,2026-01-21 02:36:47.100965
2024-04-09,107,1,2,2026-01-21 02:36:47.100965
2024-04-10,107,1,2,2026-01-21 02:36:47.100965
2024-04-11,107,1,1,2026-01-21 02:36:47.100965
2024-04-12,107,1,2,2026-01-21 02:36:47.100965
2024-04-13,107,1,2,2026-01-21 02:36:47.100965
2024-04-14,107,1,1,2026-01-21 02:36:47.100965
2024-04-15,107,1,2,2026-01-21 02:36:47.100965
2024-04-16,107,1,1,2026-01-21 02:36:47.100965
2024-04-17,107,1,1,2026-01-21 02:36:47.100965
2024-04-18,107,1,2,2026-01-21 02:36:47.100965
2024-04-19,107,1,2,2026-01-21 02:36:47.100965
2024-04-20,107,1,1,2026-01-21 02:36:47.100965
2024-04-21,107,1,2,2026-01-21 02:36:47.100965
2024-04-22,107,1,1,2026-01-21 02:36:47.100965
2024-04-23,107,1,1,2026-01-21 02:36:47.100965
2024-04-24,107,1,1,2026-01-21 02:36:47.100965
2024-04-25,107,1,1,2026-01-21 02:36:47.100965
2024-04-26,107,1,1,2026-01-21 02:36:47.101964
2024-04-27,107,1,2,2026-01-21 02:36:47.101964
2024-04-28,107,1,2,2026-01-21 02:36:47.101964
2024-04-29,107,1,2,2026-01-21 02:36:47.101964
2024-04-30,107,1,1,2026-01-21 02:36:47.101964
2024-05-01,107,1,1,2026-01-21 02:36:47.101964
2024-05-02,107,1,2,2026-01-21 02:36:47.101964
2024-05-03,107,1,2,2026-01-21 02:36:47.101964
2024-05-04,107,1,1,2026-01-21 02:36:47.101964
2024-05-05,107,1,1,2026-01-21 02:36:47.101964
2024-05-06,107,1,1,2026-01-21 02:36:47.101964
2024-05-07,107,1,1,2026-01-21 02:36:47.101964
2024-05-08,107,1,2,2026-01-21 02:36:47.101964
2024-05-09,107,1,2,2026-01-21 02:36:47.101964
2024-05-10,107,1,2,2026-01-21 02:36:47.101964
2024-05-11,107,1,1,2026-01-21 02:36:47.101964
2024-05-12,107,1,1,2026-01-21 02:36:47.101964
2024-05-13,107,1,2,2026-01-21 02:36:47.101964
2024-05-14,107,1,2,2026-01-21 02:36:47.101964
2024-05-15,107,1,2,2026-01-21 02:36:47.101964
2024-05-16,107,1,2,2026-01-21 02:36:47.101964
2024-05-17,107,1,1,2026-01-21 02:36:47.101964
2024-05-18,107,1,2,2026-01-21 02:36:47.101964
2024-05-19,107,1,2,2026-01-21 02:36:47.101964
2024-05-20,107,1,1,2026-01-21 02:36:47.101964
2024-05-21,107,1,2,2026-01-21 02:36:47.101964
2024-05-22,107,1,2,2026-01-21 02:36:47.101964
2024-05-23,107,1,1,2026-01-21 02:36:47.101964
2024-05-24,107,1,2,2026-01-21 02:36:47.101964
2024-05-25,107,1,2,2026-01-21 02:36:47.101964
2024-05-26,107,1,2,2026-01-21 02:36:47.101964
2024-05-27,107,1,2,2026-01-21 02:36:47.101964
2024-05-28,107,1,2,2026-01-21 02:36:47.101964
2024-05-29,107,1,1,2026-01-21 02:36:47.101964
2024-05-30,107,1,2,2026-01-21 02:36:47.101964
2024-05-31,107,1,2,2026-01-21 02:36:47.101964
2024-06-01,107,1,2,2026-01-21 02:36:47.101964
2024-06-02,107,1,2,2026-01-21 02:36:47.101964
2024-06-03,107,1,2,2026-01-21 02:36:47.101964
2024-06-04,107,1,1,2026-01-21 02:36:47.101964
2024-06-05,107,1,1,2026-01-21 02:36:47.101964
2024-06-06,107,1,1,2026-01-21 02:36:47.101964
2024-06-07,107,1,1,2026-01-21 02:36:47.101964
2024-06-08,107,1,2,2026-01-21 02:36:47.101964
2024-06-09,107,1,2,2026-01-21 02:36:47.101964
2024-06-10,107,1,2,2026-01-21 02:36:47.101964
2024-06-11,107,1,2,2026-01-21 02:36:47.101964
2024-06-12,107,1,1,2026-01-21 02:36:47.101964
2024-06-13,107,1,2,2026-01-21 02:36:47.101964
2024-06-14,107,1,1,2026-01-21 02:36:47.101964
2024-06-15,107,1,2,2026-01-21 02:36:47.101964
2024-06-16,107,1,1,2026-01-21 02:36:47.101964
2024-06-17,107,1,2,2026-01-21 02:36:47.101964
2024-06-18,107,1,1,2026-01-21 02:36:47.101964
2024-06-19,107,1,2,2026-01-21 02:36:47.101964
2024-06-20,107,1,1,2026-01-21 02:36:47.101964
2024-06-21,107,1,2,2026-01-21 02:36:47.101964
2024-06-22,107,1,2,2026-01-21 02:36:47.101964
2024-06-23,107,1,1,2026-01-21 02:36:47.101964
2024-06-24,107,1,2,2026-01-21 02:36:47.101964
2024-06-25,107,1,2,2026-01-21 02:36:47.101964
2024-06-26,107,1,1,2026-01-21 02:36:47.101964
2024-06-27,107,1,1,2026-01-21 02:36:47.101964
2024-06-28,107,1,1,2026-01-21 02:36:47.101964
2024-06-29,107,1,1,2026-01-21 02:36:47.101964
2024-06-30,107,1,1,2026-01-21 02:36:47.101964
2024-07-01,107,1,2,2026-01-21 02:36:47.101964
2024-07-02,107,1,2,2026-01-21 02:36:47.101964
2024-07-03,107,1,1,2026-01-21 02:36:47.101964
2024-07-04,107,1,2,2026-01-21 02:36:47.101964
2024-07-05,107,1,2,2026-01-21 02:36:47.101964
2024-07-06,107,1,1,2026-01-21 02:36:47.101964
2024-07-07,107,1,2,2026-01-21 02:36:47.101964
2024-07-08,107,1,2,2026-01-21 02:36:47.101964
2024-07-09,107,1,1,2026-01-21 02:36:47.101964
2024-07-10,107,1,2,2026-01-21 02:36:47.101964
2024-07-11,107,1,1,2026-01-21 02:36:47.101964
2024-07-12,107,1,2,2026-01-21 02:36:47.101964
2024-07-13,107,1,2,2026-01-21 02:36:47.101964
2024-07-14,107,1,1,2026-01-21 02:36:47.101964
2024-07-15,107,1,2,2026-01-21 02:36:47.101964
2024-07-16,107,1,2,2026-01-21 02:36:47.101964
2024-07-17,107,1,1,2026-01-21 02:36:47.101964
2024-07-18,107,1,1,2026-01-21 02:36:47.101964
2024-07-19,107,1,1,2026-01-21 02:36:47.101964
2024-07-20,107,1,1,2026-01-21 02:36:47.101964
2024-07-21,107,1,2,2026-01-21 02:36:47.101964
2024-07-22,107,1,2,2026-01-21 02:36:47.101964
2024-07-23,107,1,1,2026-01-21 02:36:47.101964
2024-07-24,107,1,2,2026-01-21 02:36:47.101964
2024-07-25,107,1,1,2026-01-21 02:36:47.101964
2024-07-26,107,1,1,2026-01-21 02:36:47.101964
2024-07-27,107,1,2,2026-01-21 02:36:47.101964
2024-07-28,107,1,2,2026-01-21 02:36:47.101964
2024-07-29,107,1,1,2026-01-21 02:36:47.101964
2024-07-30,107,1,1,2026-01-21 02:36:47.101964
2024-07-31,107,1,2,2026-01-21 02:36:47.101964
2024-08-01,107,1,2,2026-01-21 02:36:47.101964
2024-08-02,107,1,2,2026-01-21 02:36:47.101964
2024-08-03,107,1,1,2026-01-21 02:36:47.101964
2024-08-04,107,1,2,2026-01-21 02:36:47.101964
2024-08-05,107,1,2,2026-01-21 02:36:47.101964
2024-08-06,107,1,1,2026-01-21 02:36:47.101964
2024-08-07,107,1,2,2026-01-21 02:36:47.101964
2024-08-08,107,1,2,2026-01-21 02:36:47.101964
2024-08-09,107,1,1,2026-01-21 02:36:47.101964
2024-08-10,107,1,2,2026-01-21 02:36:47.101964
2024-08-11,107,1,2,2026-01-21 02:36:47.101964
2024-08-12,107,1,2,2026-01-21 02:36:47.101964
2024-08-13,107,1,1,2026-01-21 02:36:47.101964
2024-08-14,107,1,2,2026-01-21 02:36:47.101964
2024-08-15,107,1,2,2026-01-21 02:36:47.101964
2024-08-16,107,1,2,2026-01-21 02:36:47.102963
2024-08-17,107,1,2,2026-01-21 02:36:47.102963
2024-08-18,107,1,2,2026-01-21 02:36:47.102963
2024-08-19,107,1,1,2026-01-21 02:36:47.102963
2024-08-20,107,1,2,2026-01-21 02:36:47.102963
2024-08-21,107,1,1,2026-01-21 02:36:47.102963
2024-08-22,107,1,1,2026-01-21 02:36:47.102963
2024-08-23,107,1,1,2026-01-21 02:36:47.102963
2024-08-24,107,1,2,2026-01-21 02:36:47.102963
2024-08-25,107,1,1,2026-01-21 02:36:47.102963
2024-08-26,107,1,1,2026-01-21 02:36:47.102963
2024-08-27,107,1,2,2026-01-21 02:36:47.102963
2024-08-28,107,1,2,2026-01-21 02:36:47.102963
2024-08-29,107,1,1,2026-01-21 02:36:47.102963
2024-08-30,107,1,1,2026-01-21 02:36:47.102963
2024-08-31,107,1,2,2026-01-21 02:36:47.102963
2024-09-01,107,1,1,2026-01-21 02:36:47.102963
2024-09-02,107,1,2,2026-01-21 02:36:47.102963
2024-09-03,107,1,2,2026-01-21 02:36:47.102963
2024-09-04,107,1,2,2026-01-21 02:36:47.102963
2024-09-05,107,1,2,2026-01-21 02:36:47.102963
2024-09-06,107,1,1,2026-01-21 02:36:47.102963
2024-09-07,107,1,2,2026-01-21 02:36:47.102963
2024-09-08,107,1,1,2026-01-21 02:36:47.102963
2024-09-09,107,1,2,2026-01-21 02:36:47.102963
2024-09-10,107,1,1,2026-01-21 02:36:47.102963
2024-09-11,107,1,2,2026-01-21 02:36:47.102963
2024-09-12,107,1,2,2026-01-21 02:36:47.102963
2024-09-13,107,1,1,2026-01-21 02:36:47.102963
2024-09-14,107,1,2,2026-01-21 02:36:47.102963
2024-09-15,107,1,2,2026-01-21 02:36:47.102963
2024-09-16,107,1,2,2026-01-21 02:36:47.102963
2024-09-17,107,1,1,2026-01-21 02:36:47.102963
2024-09-18,107,1,1,2026-01-21 02:36:47.102963
2024-09-19,107,1,1,2026-01-21 02:36:47.102963
2024-09-20,107,1,2,2026-01-21 02:36:47.102963
2024-09-21,107,1,2,2026-01-21 02:36:47.102963
2024-09-22,107,1,2,2026-01-21 02:36:47.102963
2024-09-23,107,1,1,2026-01-21 02:36:47.102963
2024-09-24,107,1,2,2026-01-21 02:36:47.102963
2024-09-25,107,1,2,2026-01-21 02:36:47.102963
2024-09-26,107,1,2,2026-01-21 02:36:47.102963
2024-09-27,107,1,2,2026-01-21 02:36:47.102963
2024-09-28,107,1,1,2026-01-21 02:36:47.102963
2024-09-29,107,1,1,2026-01-21 02:36:47.102963
2024-09-30,107,1,2,2026-01-21 02:36:47.102963
2024-10-01,107,2,1,2026-01-21 02:36:47.102963
2024-10-02,107,2,1,2026-01-21 02:36:47.102963
2024-10-03,107,2,2,2026-01-21 02:36:47.102963
2024-10-04,107,2,1,2026-01-21 02:36:47.102963
2024-10-05,107,2,1,2026-01-21 02:36:47.102963
2024-10-06,107,2,1,2026-01-21 02:36:47.102963
2024-10-07,107,2,2,2026-01-21 02:36:47.102963
2024-10-08,107,2,1,2026-01-21 02:36:47.102963
2024-10-09,107,2,1,2026-01-21 02:36:47.102963
2024-10-10,107,2,2,2026-01-21 02:36:47.102963
2024-10-11,107,2,1,2026-01-21 02:36:47.102963
2024-10-12,107,2,2,2026-01-21 02:36:47.102963
2024-10-13,107,2,2,2026-01-21 02:36:47.102963
2024-10-14,107,2,2,2026-01-21 02:36:47.102963
2024-10-15,107,2,2,2026-01-21 02:36:47.102963
2024-10-16,107,2,2,2026-01-21 02:36:47.102963
2024-10-17,107,2,2,2026-01-21 02:36:47.102963
2024-10-18,107,2,1,2026-01-21 02:36:47.102963
2024-10-19,107,2,1,2026-01-21 02:36:47.102963
2024-10-20,107,2,1,2026-01-21 02:36:47.102963
2024-10-21,107,2,2,2026-01-21 02:36:47.102963
2024-10-22,107,2,2,2026-01-21 02:36:47.102963
2024-10-23,107,2,1,2026-01-21 02:36:47.102963
2024-10-24,107,2,1,2026-01-21 02:36:47.102963
2024-10-25,107,2,1,2026-01-21 02:36:47.102963
2024-10-26,107,2,2,2026-01-21 02:36:47.102963
2024-10-27,107,2,1,2026-01-21 02:36:47.102963
